"GEO_ID","id"
"S0502_C03_017M","Margin of Error!!Foreign born; Entered 2000 to 2009!!Foreign-born population!!SEX AND AGE!!45 to 54 years"
"S0502_C03_018E","Estimate!!Foreign born; Entered 2000 to 2009!!Foreign-born population!!SEX AND AGE!!55 to 64 years"
"S0502_C03_018M","Margin of Error!!Foreign born; Entered 2000 to 2009!!Foreign-born population!!SEX AND AGE!!55 to 64 years"
"S0502_C03_019E","Estimate!!Foreign born; Entered 2000 to 2009!!Foreign-born population!!SEX AND AGE!!65 to 74 years"
"S0502_C03_019M","Margin of Error!!Foreign born; Entered 2000 to 2009!!Foreign-born population!!SEX AND AGE!!65 to 74 years"
"S0502_C03_020E","Estimate!!Foreign born; Entered 2000 to 2009!!Foreign-born population!!SEX AND AGE!!75 to 84 years"
"S0502_C03_020M","Margin of Error!!Foreign born; Entered 2000 to 2009!!Foreign-born population!!SEX AND AGE!!75 to 84 years"
"S0502_C03_021E","Estimate!!Foreign born; Entered 2000 to 2009!!Foreign-born population!!SEX AND AGE!!85 years and over"
"S0502_C03_021M","Margin of Error!!Foreign born; Entered 2000 to 2009!!Foreign-born population!!SEX AND AGE!!85 years and over"
"S0502_C03_022E","Estimate!!Foreign born; Entered 2000 to 2009!!Foreign-born population!!SEX AND AGE!!Median age (years)"
"S0502_C03_022M","Margin of Error!!Foreign born; Entered 2000 to 2009!!Foreign-born population!!SEX AND AGE!!Median age (years)"
"S0502_C03_023E","Estimate!!Foreign born; Entered 2000 to 2009!!Foreign-born population!!RACE AND HISPANIC OR LATINO ORIGIN!!One race"
"S0502_C03_023M","Margin of Error!!Foreign born; Entered 2000 to 2009!!Foreign-born population!!RACE AND HISPANIC OR LATINO ORIGIN!!One race"
"S0502_C03_024E","Estimate!!Foreign born; Entered 2000 to 2009!!Foreign-born population!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!White"
"S0502_C03_024M","Margin of Error!!Foreign born; Entered 2000 to 2009!!Foreign-born population!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!White"
"S0502_C03_025E","Estimate!!Foreign born; Entered 2000 to 2009!!Foreign-born population!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Black or African American"
"S0502_C03_025M","Margin of Error!!Foreign born; Entered 2000 to 2009!!Foreign-born population!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Black or African American"
"S0502_C03_026E","Estimate!!Foreign born; Entered 2000 to 2009!!Foreign-born population!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!American Indian and Alaska Native"
"S0502_C03_026M","Margin of Error!!Foreign born; Entered 2000 to 2009!!Foreign-born population!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!American Indian and Alaska Native"
"S0502_C03_027E","Estimate!!Foreign born; Entered 2000 to 2009!!Foreign-born population!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Asian"
"S0502_C03_027M","Margin of Error!!Foreign born; Entered 2000 to 2009!!Foreign-born population!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Asian"
"S0502_C03_028E","Estimate!!Foreign born; Entered 2000 to 2009!!Foreign-born population!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Native Hawaiian and Other Pacific Islander"
"S0502_C03_028M","Margin of Error!!Foreign born; Entered 2000 to 2009!!Foreign-born population!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Native Hawaiian and Other Pacific Islander"
"S0502_C03_029E","Estimate!!Foreign born; Entered 2000 to 2009!!Foreign-born population!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Some other race"
"S0502_C03_029M","Margin of Error!!Foreign born; Entered 2000 to 2009!!Foreign-born population!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Some other race"
"S0502_C03_030E","Estimate!!Foreign born; Entered 2000 to 2009!!Foreign-born population!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races"
"S0502_C03_030M","Margin of Error!!Foreign born; Entered 2000 to 2009!!Foreign-born population!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races"
"S0502_C03_031E","Estimate!!Foreign born; Entered 2000 to 2009!!Foreign-born population!!RACE AND HISPANIC OR LATINO ORIGIN!!Hispanic or Latino origin (of any race)"
"S0502_C03_031M","Margin of Error!!Foreign born; Entered 2000 to 2009!!Foreign-born population!!RACE AND HISPANIC OR LATINO ORIGIN!!Hispanic or Latino origin (of any race)"
"S0502_C03_032E","Estimate!!Foreign born; Entered 2000 to 2009!!Foreign-born population!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone, not Hispanic or Latino"
"S0502_C03_032M","Margin of Error!!Foreign born; Entered 2000 to 2009!!Foreign-born population!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone, not Hispanic or Latino"
"S0502_C03_033E","Estimate!!Foreign born; Entered 2000 to 2009!!Foreign-born population!!HOUSEHOLD TYPE!!In married-couple family"
"S0502_C03_033M","Margin of Error!!Foreign born; Entered 2000 to 2009!!Foreign-born population!!HOUSEHOLD TYPE!!In married-couple family"
"S0502_C03_034E","Estimate!!Foreign born; Entered 2000 to 2009!!Foreign-born population!!HOUSEHOLD TYPE!!In other households"
"S0502_C03_034M","Margin of Error!!Foreign born; Entered 2000 to 2009!!Foreign-born population!!HOUSEHOLD TYPE!!In other households"
"S0502_C03_035E","Estimate!!Foreign born; Entered 2000 to 2009!!Foreign-born population!!Average  household size"
"S0502_C03_035M","Margin of Error!!Foreign born; Entered 2000 to 2009!!Foreign-born population!!Average  household size"
"S0502_C03_036E","Estimate!!Foreign born; Entered 2000 to 2009!!Foreign-born population!!Average family size"
"S0502_C03_036M","Margin of Error!!Foreign born; Entered 2000 to 2009!!Foreign-born population!!Average family size"
"S0502_C03_037E","Estimate!!Foreign born; Entered 2000 to 2009!!MARITAL STATUS!!Population 15  years and over"
"S0502_C03_037M","Margin of Error!!Foreign born; Entered 2000 to 2009!!MARITAL STATUS!!Population 15  years and over"
"S0502_C03_038E","Estimate!!Foreign born; Entered 2000 to 2009!!MARITAL STATUS!!Population 15  years and over!!Never married"
"S0502_C03_038M","Margin of Error!!Foreign born; Entered 2000 to 2009!!MARITAL STATUS!!Population 15  years and over!!Never married"
"S0502_C03_039E","Estimate!!Foreign born; Entered 2000 to 2009!!MARITAL STATUS!!Population 15  years and over!!Now married, except separated"
"S0502_C03_039M","Margin of Error!!Foreign born; Entered 2000 to 2009!!MARITAL STATUS!!Population 15  years and over!!Now married, except separated"
"S0502_C03_040E","Estimate!!Foreign born; Entered 2000 to 2009!!MARITAL STATUS!!Population 15  years and over!!Divorced or separated"
"S0502_C03_040M","Margin of Error!!Foreign born; Entered 2000 to 2009!!MARITAL STATUS!!Population 15  years and over!!Divorced or separated"
"S0502_C03_041E","Estimate!!Foreign born; Entered 2000 to 2009!!MARITAL STATUS!!Population 15  years and over!!Widowed"
"S0502_C03_041M","Margin of Error!!Foreign born; Entered 2000 to 2009!!MARITAL STATUS!!Population 15  years and over!!Widowed"
"S0502_C03_042E","Estimate!!Foreign born; Entered 2000 to 2009!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school"
"S0502_C03_042M","Margin of Error!!Foreign born; Entered 2000 to 2009!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school"
"S0502_C03_043E","Estimate!!Foreign born; Entered 2000 to 2009!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Nursery school, preschool"
"S0502_C03_043M","Margin of Error!!Foreign born; Entered 2000 to 2009!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Nursery school, preschool"
"S0502_C03_044E","Estimate!!Foreign born; Entered 2000 to 2009!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Elementary school (grades K-8)"
"S0502_C03_044M","Margin of Error!!Foreign born; Entered 2000 to 2009!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Elementary school (grades K-8)"
"S0502_C03_045E","Estimate!!Foreign born; Entered 2000 to 2009!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!High school (grades 9-12)"
"S0502_C03_045M","Margin of Error!!Foreign born; Entered 2000 to 2009!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!High school (grades 9-12)"
"S0502_C03_046E","Estimate!!Foreign born; Entered 2000 to 2009!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!College or graduate school"
"S0502_C03_046M","Margin of Error!!Foreign born; Entered 2000 to 2009!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!College or graduate school"
"S0502_C03_047E","Estimate!!Foreign born; Entered 2000 to 2009!!EDUCATIONAL ATTAINMENT!!Population 25 years and over"
"S0502_C03_047M","Margin of Error!!Foreign born; Entered 2000 to 2009!!EDUCATIONAL ATTAINMENT!!Population 25 years and over"
"S0502_C03_048E","Estimate!!Foreign born; Entered 2000 to 2009!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than high school graduate"
"S0502_C03_048M","Margin of Error!!Foreign born; Entered 2000 to 2009!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than high school graduate"
"S0502_C03_049E","Estimate!!Foreign born; Entered 2000 to 2009!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency)"
"S0502_C03_049M","Margin of Error!!Foreign born; Entered 2000 to 2009!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency)"
"S0502_C03_050E","Estimate!!Foreign born; Entered 2000 to 2009!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college or associate's degree"
"S0502_C03_050M","Margin of Error!!Foreign born; Entered 2000 to 2009!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college or associate's degree"
"S0502_C03_051E","Estimate!!Foreign born; Entered 2000 to 2009!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree"
"S0502_C03_051M","Margin of Error!!Foreign born; Entered 2000 to 2009!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree"
"S0502_C03_052E","Estimate!!Foreign born; Entered 2000 to 2009!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree"
"S0502_C03_052M","Margin of Error!!Foreign born; Entered 2000 to 2009!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree"
"S0502_C03_053E","Estimate!!Foreign born; Entered 2000 to 2009!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!Population 5 years and over"
"S0502_C03_053M","Margin of Error!!Foreign born; Entered 2000 to 2009!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!Population 5 years and over"
"S0502_C03_054E","Estimate!!Foreign born; Entered 2000 to 2009!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!Population 5 years and over!!English only"
"S0502_C03_054M","Margin of Error!!Foreign born; Entered 2000 to 2009!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!Population 5 years and over!!English only"
"S0502_C03_055E","Estimate!!Foreign born; Entered 2000 to 2009!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!Population 5 years and over!!Language other than English"
"S0502_C03_055M","Margin of Error!!Foreign born; Entered 2000 to 2009!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!Population 5 years and over!!Language other than English"
"S0502_C03_056E","Estimate!!Foreign born; Entered 2000 to 2009!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!Population 5 years and over!!Language other than English!!Speak English less than "very well""
"S0502_C03_056M","Margin of Error!!Foreign born; Entered 2000 to 2009!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!Population 5 years and over!!Language other than English!!Speak English less than "very well""
"S0502_C03_057E","Estimate!!Foreign born; Entered 2000 to 2009!!EMPLOYMENT STATUS!!Population 16 years and over"
"S0502_C03_057M","Margin of Error!!Foreign born; Entered 2000 to 2009!!EMPLOYMENT STATUS!!Population 16 years and over"
"S0502_C03_058E","Estimate!!Foreign born; Entered 2000 to 2009!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force"
"S0502_C03_058M","Margin of Error!!Foreign born; Entered 2000 to 2009!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force"
"S0502_C03_059E","Estimate!!Foreign born; Entered 2000 to 2009!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force"
"S0502_C03_059M","Margin of Error!!Foreign born; Entered 2000 to 2009!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force"
"S0502_C03_060E","Estimate!!Foreign born; Entered 2000 to 2009!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Employed"
"S0502_C03_060M","Margin of Error!!Foreign born; Entered 2000 to 2009!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Employed"
"S0502_C03_061E","Estimate!!Foreign born; Entered 2000 to 2009!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Unemployed"
"S0502_C03_061M","Margin of Error!!Foreign born; Entered 2000 to 2009!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Unemployed"
"S0502_C03_062E","Estimate!!Foreign born; Entered 2000 to 2009!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Unemployed!!Percent of civilian labor force"
"S0502_C03_062M","Margin of Error!!Foreign born; Entered 2000 to 2009!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Unemployed!!Percent of civilian labor force"
"S0502_C03_063E","Estimate!!Foreign born; Entered 2000 to 2009!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Armed Forces"
"S0502_C03_063M","Margin of Error!!Foreign born; Entered 2000 to 2009!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Armed Forces"
"S0502_C03_064E","Estimate!!Foreign born; Entered 2000 to 2009!!EMPLOYMENT STATUS!!Population 16 years and over!!Not in labor force"
"S0502_C03_064M","Margin of Error!!Foreign born; Entered 2000 to 2009!!EMPLOYMENT STATUS!!Population 16 years and over!!Not in labor force"
"S0502_C03_065E","Estimate!!Foreign born; Entered 2000 to 2009!!Civilian employed population 16 years and over"
"S0502_C03_065M","Margin of Error!!Foreign born; Entered 2000 to 2009!!Civilian employed population 16 years and over"
"S0502_C03_066E","Estimate!!Foreign born; Entered 2000 to 2009!!Civilian employed population 16 years and over!!CLASS OF WORKER!!Private wage and salary workers"
"S0502_C03_066M","Margin of Error!!Foreign born; Entered 2000 to 2009!!Civilian employed population 16 years and over!!CLASS OF WORKER!!Private wage and salary workers"
"S0502_C03_067E","Estimate!!Foreign born; Entered 2000 to 2009!!Civilian employed population 16 years and over!!CLASS OF WORKER!!Government workers"
"S0502_C03_067M","Margin of Error!!Foreign born; Entered 2000 to 2009!!Civilian employed population 16 years and over!!CLASS OF WORKER!!Government workers"
"S0502_C03_068E","Estimate!!Foreign born; Entered 2000 to 2009!!Civilian employed population 16 years and over!!CLASS OF WORKER!!Self-employed workers in own not incorporated business"
"S0502_C03_068M","Margin of Error!!Foreign born; Entered 2000 to 2009!!Civilian employed population 16 years and over!!CLASS OF WORKER!!Self-employed workers in own not incorporated business"
"S0502_C03_069E","Estimate!!Foreign born; Entered 2000 to 2009!!Civilian employed population 16 years and over!!CLASS OF WORKER!!Unpaid family workers"
"S0502_C03_069M","Margin of Error!!Foreign born; Entered 2000 to 2009!!Civilian employed population 16 years and over!!CLASS OF WORKER!!Unpaid family workers"
"S0502_C03_070E","Estimate!!Foreign born; Entered 2000 to 2009!!Civilian employed population 16 years and over!!OCCUPATION!!Management, business, science, and arts occupations"
"S0502_C03_070M","Margin of Error!!Foreign born; Entered 2000 to 2009!!Civilian employed population 16 years and over!!OCCUPATION!!Management, business, science, and arts occupations"
"S0502_C03_071E","Estimate!!Foreign born; Entered 2000 to 2009!!Civilian employed population 16 years and over!!OCCUPATION!!Service occupations"
"S0502_C03_071M","Margin of Error!!Foreign born; Entered 2000 to 2009!!Civilian employed population 16 years and over!!OCCUPATION!!Service occupations"
"S0502_C03_072E","Estimate!!Foreign born; Entered 2000 to 2009!!Civilian employed population 16 years and over!!OCCUPATION!!Sales and office occupations"
"S0502_C03_072M","Margin of Error!!Foreign born; Entered 2000 to 2009!!Civilian employed population 16 years and over!!OCCUPATION!!Sales and office occupations"
"S0502_C03_073E","Estimate!!Foreign born; Entered 2000 to 2009!!Civilian employed population 16 years and over!!OCCUPATION!!Natural resources, construction, and maintenance occupations"
"S0502_C03_073M","Margin of Error!!Foreign born; Entered 2000 to 2009!!Civilian employed population 16 years and over!!OCCUPATION!!Natural resources, construction, and maintenance occupations"
"S0502_C03_074E","Estimate!!Foreign born; Entered 2000 to 2009!!Civilian employed population 16 years and over!!OCCUPATION!!Production, transportation, and material moving occupations"
"S0502_C03_074M","Margin of Error!!Foreign born; Entered 2000 to 2009!!Civilian employed population 16 years and over!!OCCUPATION!!Production, transportation, and material moving occupations"
"S0502_C03_075E","Estimate!!Foreign born; Entered 2000 to 2009!!Civilian employed population 16 years and over!!INDUSTRY!!Agriculture, forestry, fishing and hunting, and mining"
"S0502_C03_075M","Margin of Error!!Foreign born; Entered 2000 to 2009!!Civilian employed population 16 years and over!!INDUSTRY!!Agriculture, forestry, fishing and hunting, and mining"
"S0502_C03_076E","Estimate!!Foreign born; Entered 2000 to 2009!!Civilian employed population 16 years and over!!INDUSTRY!!Construction"
"S0502_C03_076M","Margin of Error!!Foreign born; Entered 2000 to 2009!!Civilian employed population 16 years and over!!INDUSTRY!!Construction"
"S0502_C03_077E","Estimate!!Foreign born; Entered 2000 to 2009!!Civilian employed population 16 years and over!!INDUSTRY!!Manufacturing"
"S0502_C03_077M","Margin of Error!!Foreign born; Entered 2000 to 2009!!Civilian employed population 16 years and over!!INDUSTRY!!Manufacturing"
"S0502_C03_078E","Estimate!!Foreign born; Entered 2000 to 2009!!Civilian employed population 16 years and over!!INDUSTRY!!Wholesale trade"
"S0502_C03_078M","Margin of Error!!Foreign born; Entered 2000 to 2009!!Civilian employed population 16 years and over!!INDUSTRY!!Wholesale trade"
"S0502_C03_079E","Estimate!!Foreign born; Entered 2000 to 2009!!Civilian employed population 16 years and over!!INDUSTRY!!Retail trade"
"S0502_C03_079M","Margin of Error!!Foreign born; Entered 2000 to 2009!!Civilian employed population 16 years and over!!INDUSTRY!!Retail trade"
"S0502_C03_080E","Estimate!!Foreign born; Entered 2000 to 2009!!Civilian employed population 16 years and over!!INDUSTRY!!Transportation and warehousing, and utilities"
"S0502_C03_080M","Margin of Error!!Foreign born; Entered 2000 to 2009!!Civilian employed population 16 years and over!!INDUSTRY!!Transportation and warehousing, and utilities"
"S0502_C03_081E","Estimate!!Foreign born; Entered 2000 to 2009!!Civilian employed population 16 years and over!!INDUSTRY!!Information"
"S0502_C03_081M","Margin of Error!!Foreign born; Entered 2000 to 2009!!Civilian employed population 16 years and over!!INDUSTRY!!Information"
"S0502_C03_082E","Estimate!!Foreign born; Entered 2000 to 2009!!Civilian employed population 16 years and over!!INDUSTRY!!Finance and insurance, and real estate and rental and leasing"
"S0502_C03_082M","Margin of Error!!Foreign born; Entered 2000 to 2009!!Civilian employed population 16 years and over!!INDUSTRY!!Finance and insurance, and real estate and rental and leasing"
"S0502_C03_083E","Estimate!!Foreign born; Entered 2000 to 2009!!Civilian employed population 16 years and over!!INDUSTRY!!Professional, scientific, and management, and administrative and waste management services"
"S0502_C03_083M","Margin of Error!!Foreign born; Entered 2000 to 2009!!Civilian employed population 16 years and over!!INDUSTRY!!Professional, scientific, and management, and administrative and waste management services"
"S0502_C03_084E","Estimate!!Foreign born; Entered 2000 to 2009!!Civilian employed population 16 years and over!!INDUSTRY!!Educational services, and health care and social assistance"
"S0502_C03_084M","Margin of Error!!Foreign born; Entered 2000 to 2009!!Civilian employed population 16 years and over!!INDUSTRY!!Educational services, and health care and social assistance"
"S0502_C03_085E","Estimate!!Foreign born; Entered 2000 to 2009!!Civilian employed population 16 years and over!!INDUSTRY!!Arts, entertainment, and recreation, and accommodation and food services"
"S0502_C03_085M","Margin of Error!!Foreign born; Entered 2000 to 2009!!Civilian employed population 16 years and over!!INDUSTRY!!Arts, entertainment, and recreation, and accommodation and food services"
"S0502_C03_086E","Estimate!!Foreign born; Entered 2000 to 2009!!Civilian employed population 16 years and over!!INDUSTRY!!Other services (except public administration)"
"S0502_C03_086M","Margin of Error!!Foreign born; Entered 2000 to 2009!!Civilian employed population 16 years and over!!INDUSTRY!!Other services (except public administration)"
"S0502_C03_087E","Estimate!!Foreign born; Entered 2000 to 2009!!Civilian employed population 16 years and over!!INDUSTRY!!Public administration"
"S0502_C03_087M","Margin of Error!!Foreign born; Entered 2000 to 2009!!Civilian employed population 16 years and over!!INDUSTRY!!Public administration"
"S0502_C03_088E","Estimate!!Foreign born; Entered 2000 to 2009!!EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings"
"S0502_C03_088M","Margin of Error!!Foreign born; Entered 2000 to 2009!!EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings"
"S0502_C03_089E","Estimate!!Foreign born; Entered 2000 to 2009!!EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$1 to $9,999 or loss"
"S0502_C03_089M","Margin of Error!!Foreign born; Entered 2000 to 2009!!EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$1 to $9,999 or loss"
"S0502_C03_090E","Estimate!!Foreign born; Entered 2000 to 2009!!EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$10,000 to $14,999"
"S0502_C03_090M","Margin of Error!!Foreign born; Entered 2000 to 2009!!EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$10,000 to $14,999"
"S0502_C03_091E","Estimate!!Foreign born; Entered 2000 to 2009!!EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$15,000 to $24,999"
"S0502_C03_091M","Margin of Error!!Foreign born; Entered 2000 to 2009!!EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$15,000 to $24,999"
"S0502_C03_092E","Estimate!!Foreign born; Entered 2000 to 2009!!EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$25,000 to $34,999"
"S0502_C03_092M","Margin of Error!!Foreign born; Entered 2000 to 2009!!EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$25,000 to $34,999"
"S0502_C03_093E","Estimate!!Foreign born; Entered 2000 to 2009!!EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$35,000 to $49,999"
"S0502_C03_093M","Margin of Error!!Foreign born; Entered 2000 to 2009!!EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$35,000 to $49,999"
"S0502_C03_094E","Estimate!!Foreign born; Entered 2000 to 2009!!EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$50,000 to $74,999"
"S0502_C03_094M","Margin of Error!!Foreign born; Entered 2000 to 2009!!EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$50,000 to $74,999"
"S0502_C03_095E","Estimate!!Foreign born; Entered 2000 to 2009!!EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$75,000 or more"
"S0502_C03_095M","Margin of Error!!Foreign born; Entered 2000 to 2009!!EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$75,000 or more"
"S0502_C03_096E","Estimate!!Foreign born; Entered 2000 to 2009!!EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!Median earnings (dollars) for full-time, year-round workers:!!Male"
"S0502_C03_096M","Margin of Error!!Foreign born; Entered 2000 to 2009!!EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!Median earnings (dollars) for full-time, year-round workers:!!Male"
"S0502_C03_097E","Estimate!!Foreign born; Entered 2000 to 2009!!EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!Median earnings (dollars) for full-time, year-round workers:!!Female"
"S0502_C03_097M","Margin of Error!!Foreign born; Entered 2000 to 2009!!EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!Median earnings (dollars) for full-time, year-round workers:!!Female"
"S0502_C03_098E","Estimate!!Foreign born; Entered 2000 to 2009!!INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Households"
"S0502_C03_098M","Margin of Error!!Foreign born; Entered 2000 to 2009!!INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Households"
"S0502_C03_099E","Estimate!!Foreign born; Entered 2000 to 2009!!INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Households!!With earnings"
"S0502_C03_099M","Margin of Error!!Foreign born; Entered 2000 to 2009!!INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Households!!With earnings"
"S0502_C03_100E","Estimate!!Foreign born; Entered 2000 to 2009!!INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Households!!With earnings!!Mean earnings (dollars)"
"S0502_C03_100M","Margin of Error!!Foreign born; Entered 2000 to 2009!!INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Households!!With earnings!!Mean earnings (dollars)"
