"GEO_ID","id"
"S0502_C02_082M","Foreign born; Entered 2010 or later!!Margin of Error!!INDUSTRY!!Finance and insurance, and real estate and rental and leasing"
"S0502_C02_083E","Foreign born; Entered 2010 or later!!Estimate!!INDUSTRY!!Professional, scientific, and management, and administrative and waste management services"
"S0502_C02_083M","Foreign born; Entered 2010 or later!!Margin of Error!!INDUSTRY!!Professional, scientific, and management, and administrative and waste management services"
"S0502_C02_084E","Foreign born; Entered 2010 or later!!Estimate!!INDUSTRY!!Educational services, and health care and social assistance"
"S0502_C02_084M","Foreign born; Entered 2010 or later!!Margin of Error!!INDUSTRY!!Educational services, and health care and social assistance"
"S0502_C02_085E","Foreign born; Entered 2010 or later!!Estimate!!INDUSTRY!!Arts, entertainment, and recreation, and accommodation and food services"
"S0502_C02_085M","Foreign born; Entered 2010 or later!!Margin of Error!!INDUSTRY!!Arts, entertainment, and recreation, and accommodation and food services"
"S0502_C02_086E","Foreign born; Entered 2010 or later!!Estimate!!INDUSTRY!!Other services (except public administration)"
"S0502_C02_086M","Foreign born; Entered 2010 or later!!Margin of Error!!INDUSTRY!!Other services (except public administration)"
"S0502_C02_087E","Foreign born; Entered 2010 or later!!Estimate!!INDUSTRY!!Public administration"
"S0502_C02_087M","Foreign born; Entered 2010 or later!!Margin of Error!!INDUSTRY!!Public administration"
"S0502_C02_088E","Foreign born; Entered 2010 or later!!Estimate!!EARNINGS IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings"
"S0502_C02_088M","Foreign born; Entered 2010 or later!!Margin of Error!!EARNINGS IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings"
"S0502_C02_089E","Foreign born; Entered 2010 or later!!Estimate!!EARNINGS IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$1 to $9,999 or loss"
"S0502_C02_089M","Foreign born; Entered 2010 or later!!Margin of Error!!EARNINGS IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$1 to $9,999 or loss"
"S0502_C02_090E","Foreign born; Entered 2010 or later!!Estimate!!EARNINGS IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$10,000 to $14,999"
"S0502_C02_090M","Foreign born; Entered 2010 or later!!Margin of Error!!EARNINGS IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$10,000 to $14,999"
"S0502_C02_091E","Foreign born; Entered 2010 or later!!Estimate!!EARNINGS IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$15,000 to $24,999"
"S0502_C02_091M","Foreign born; Entered 2010 or later!!Margin of Error!!EARNINGS IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$15,000 to $24,999"
"S0502_C02_092E","Foreign born; Entered 2010 or later!!Estimate!!EARNINGS IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$25,000 to $34,999"
"S0502_C02_092M","Foreign born; Entered 2010 or later!!Margin of Error!!EARNINGS IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$25,000 to $34,999"
"S0502_C02_093E","Foreign born; Entered 2010 or later!!Estimate!!EARNINGS IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$35,000 to $49,999"
"S0502_C02_093M","Foreign born; Entered 2010 or later!!Margin of Error!!EARNINGS IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$35,000 to $49,999"
"S0502_C02_094E","Foreign born; Entered 2010 or later!!Estimate!!EARNINGS IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$50,000 to $74,999"
"S0502_C02_094M","Foreign born; Entered 2010 or later!!Margin of Error!!EARNINGS IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$50,000 to $74,999"
"S0502_C02_095E","Foreign born; Entered 2010 or later!!Estimate!!EARNINGS IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$75,000 or more"
"S0502_C02_095M","Foreign born; Entered 2010 or later!!Margin of Error!!EARNINGS IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$75,000 or more"
"S0502_C02_096E","Foreign born; Entered 2010 or later!!Estimate!!Median earnings (dollars) for full-time, year-round workers!!Male"
"S0502_C02_096M","Foreign born; Entered 2010 or later!!Margin of Error!!Median earnings (dollars) for full-time, year-round workers!!Male"
"S0502_C02_097E","Foreign born; Entered 2010 or later!!Estimate!!Median earnings (dollars) for full-time, year-round workers!!Female"
"S0502_C02_097M","Foreign born; Entered 2010 or later!!Margin of Error!!Median earnings (dollars) for full-time, year-round workers!!Female"
"S0502_C02_098E","Foreign born; Entered 2010 or later!!Estimate!!INCOME IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS)!!Households"
"S0502_C02_098M","Foreign born; Entered 2010 or later!!Margin of Error!!INCOME IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS)!!Households"
"S0502_C02_099E","Foreign born; Entered 2010 or later!!Estimate!!INCOME IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS)!!Households!!With earnings"
"S0502_C02_099M","Foreign born; Entered 2010 or later!!Margin of Error!!INCOME IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS)!!Households!!With earnings"
"S0502_C02_100E","Foreign born; Entered 2010 or later!!Estimate!!INCOME IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS)!!Households!!With earnings!!Mean earnings (dollars)"
"S0502_C02_100M","Foreign born; Entered 2010 or later!!Margin of Error!!INCOME IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS)!!Households!!With earnings!!Mean earnings (dollars)"
"S0502_C02_101E","Foreign born; Entered 2010 or later!!Estimate!!INCOME IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS)!!Households!!With Social Security income"
"S0502_C02_101M","Foreign born; Entered 2010 or later!!Margin of Error!!INCOME IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS)!!Households!!With Social Security income"
"S0502_C02_102E","Foreign born; Entered 2010 or later!!Estimate!!INCOME IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS)!!Households!!With Social Security income!!Mean Social Security income (dollars)"
"S0502_C02_102M","Foreign born; Entered 2010 or later!!Margin of Error!!INCOME IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS)!!Households!!With Social Security income!!Mean Social Security income (dollars)"
"S0502_C02_103E","Foreign born; Entered 2010 or later!!Estimate!!INCOME IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS)!!Households!!With Supplemental Security Income"
"S0502_C02_103M","Foreign born; Entered 2010 or later!!Margin of Error!!INCOME IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS)!!Households!!With Supplemental Security Income"
"S0502_C02_104E","Foreign born; Entered 2010 or later!!Estimate!!INCOME IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS)!!Households!!With Supplemental Security Income!!Mean Supplemental Security Income (dollars)"
"S0502_C02_104M","Foreign born; Entered 2010 or later!!Margin of Error!!INCOME IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS)!!Households!!With Supplemental Security Income!!Mean Supplemental Security Income (dollars)"
"S0502_C02_105E","Foreign born; Entered 2010 or later!!Estimate!!INCOME IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS)!!Households!!With cash public assistance income"
"S0502_C02_105M","Foreign born; Entered 2010 or later!!Margin of Error!!INCOME IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS)!!Households!!With cash public assistance income"
"S0502_C02_106E","Foreign born; Entered 2010 or later!!Estimate!!INCOME IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS)!!Households!!With cash public assistance income!!Mean cash public assistance income (dollars)"
"S0502_C02_106M","Foreign born; Entered 2010 or later!!Margin of Error!!INCOME IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS)!!Households!!With cash public assistance income!!Mean cash public assistance income (dollars)"
"S0502_C02_107E","Foreign born; Entered 2010 or later!!Estimate!!INCOME IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS)!!Households!!With retirement income"
"S0502_C02_107M","Foreign born; Entered 2010 or later!!Margin of Error!!INCOME IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS)!!Households!!With retirement income"
"S0502_C02_108E","Foreign born; Entered 2010 or later!!Estimate!!INCOME IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS)!!Households!!With retirement income!!Mean retirement income (dollars)"
"S0502_C02_108M","Foreign born; Entered 2010 or later!!Margin of Error!!INCOME IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS)!!Households!!With retirement income!!Mean retirement income (dollars)"
"S0502_C02_109E","Foreign born; Entered 2010 or later!!Estimate!!INCOME IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS)!!Households!!With Food Stamp/SNAP benefits"
"S0502_C02_109M","Foreign born; Entered 2010 or later!!Margin of Error!!INCOME IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS)!!Households!!With Food Stamp/SNAP benefits"
"S0502_C02_110E","Foreign born; Entered 2010 or later!!Estimate!!Median Household income (dollars)"
"S0502_C02_110M","Foreign born; Entered 2010 or later!!Margin of Error!!Median Household income (dollars)"
"S0502_C02_111E","Foreign born; Entered 2010 or later!!Estimate!!Average number of workers per household"
"S0502_C02_111M","Foreign born; Entered 2010 or later!!Margin of Error!!Average number of workers per household"
"S0502_C02_112E","Foreign born; Entered 2010 or later!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined"
"S0502_C02_112M","Foreign born; Entered 2010 or later!!Margin of Error!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined"
"S0502_C02_113E","Foreign born; Entered 2010 or later!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!Below 100 percent of the poverty level"
"S0502_C02_113M","Foreign born; Entered 2010 or later!!Margin of Error!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!Below 100 percent of the poverty level"
"S0502_C02_114E","Foreign born; Entered 2010 or later!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!100 to 199 percent of the poverty level"
"S0502_C02_114M","Foreign born; Entered 2010 or later!!Margin of Error!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!100 to 199 percent of the poverty level"
"S0502_C02_115E","Foreign born; Entered 2010 or later!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!At or above 200 percent of the poverty level"
"S0502_C02_115M","Foreign born; Entered 2010 or later!!Margin of Error!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!At or above 200 percent of the poverty level"
"S0502_C02_116E","Foreign born; Entered 2010 or later!!Estimate!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!All families"
"S0502_C02_116M","Foreign born; Entered 2010 or later!!Margin of Error!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!All families"
"S0502_C02_117E","Foreign born; Entered 2010 or later!!Estimate!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!All families!!With related children of the householder under 18 years"
"S0502_C02_117M","Foreign born; Entered 2010 or later!!Margin of Error!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!All families!!With related children of the householder under 18 years"
"S0502_C02_118E","Foreign born; Entered 2010 or later!!Estimate!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!All families!!With related children of the householder under 5 years only"
"S0502_C02_118M","Foreign born; Entered 2010 or later!!Margin of Error!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!All families!!With related children of the householder under 5 years only"
"S0502_C02_119E","Foreign born; Entered 2010 or later!!Estimate!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Married-couple family"
"S0502_C02_119M","Foreign born; Entered 2010 or later!!Margin of Error!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Married-couple family"
"S0502_C02_120E","Foreign born; Entered 2010 or later!!Estimate!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Married-couple family!!With related children of the householder under 18 years"
"S0502_C02_120M","Foreign born; Entered 2010 or later!!Margin of Error!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Married-couple family!!With related children of the householder under 18 years"
"S0502_C02_121E","Foreign born; Entered 2010 or later!!Estimate!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Married-couple family!!With related children of the householder under 5 years only"
"S0502_C02_121M","Foreign born; Entered 2010 or later!!Margin of Error!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Married-couple family!!With related children of the householder under 5 years only"
"S0502_C02_122E","Foreign born; Entered 2010 or later!!Estimate!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Female householder, no husband present, family"
"S0502_C02_122M","Foreign born; Entered 2010 or later!!Margin of Error!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Female householder, no husband present, family"
"S0502_C02_123E","Foreign born; Entered 2010 or later!!Estimate!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Female householder, no husband present, family!!With related children of the householder under 18 years"
"S0502_C02_123M","Foreign born; Entered 2010 or later!!Margin of Error!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Female householder, no husband present, family!!With related children of the householder under 18 years"
"S0502_C02_124E","Foreign born; Entered 2010 or later!!Estimate!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Female householder, no husband present, family!!With related children of the householder under 5 years only"
"S0502_C02_124M","Foreign born; Entered 2010 or later!!Margin of Error!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Female householder, no husband present, family!!With related children of the householder under 5 years only"
"S0502_C02_125E","Foreign born; Entered 2010 or later!!Estimate!!Occupied housing units"
"S0502_C02_125M","Foreign born; Entered 2010 or later!!Margin of Error!!Occupied housing units"
"S0502_C02_126E","Foreign born; Entered 2010 or later!!Estimate!!Occupied housing units!!HOUSING TENURE!!Owner-occupied housing units"
"S0502_C02_126M","Foreign born; Entered 2010 or later!!Margin of Error!!Occupied housing units!!HOUSING TENURE!!Owner-occupied housing units"
"S0502_C02_127E","Foreign born; Entered 2010 or later!!Estimate!!Occupied housing units!!HOUSING TENURE!!Renter-occupied housing units"
"S0502_C02_127M","Foreign born; Entered 2010 or later!!Margin of Error!!Occupied housing units!!HOUSING TENURE!!Renter-occupied housing units"
"S0502_C02_128E","Foreign born; Entered 2010 or later!!Estimate!!Average household size of owner-occupied unit"
"S0502_C02_128M","Foreign born; Entered 2010 or later!!Margin of Error!!Average household size of owner-occupied unit"
"S0502_C02_129E","Foreign born; Entered 2010 or later!!Estimate!!Average household size of renter-occupied unit"
"S0502_C02_129M","Foreign born; Entered 2010 or later!!Margin of Error!!Average household size of renter-occupied unit"
"S0502_C02_130E","Foreign born; Entered 2010 or later!!Estimate!!ROOMS!!1 room"
"S0502_C02_130M","Foreign born; Entered 2010 or later!!Margin of Error!!ROOMS!!1 room"
"S0502_C02_131E","Foreign born; Entered 2010 or later!!Estimate!!ROOMS!!2 or 3 rooms"
"S0502_C02_131M","Foreign born; Entered 2010 or later!!Margin of Error!!ROOMS!!2 or 3 rooms"
"S0502_C02_132E","Foreign born; Entered 2010 or later!!Estimate!!ROOMS!!4 or 5 rooms"
"S0502_C02_132M","Foreign born; Entered 2010 or later!!Margin of Error!!ROOMS!!4 or 5 rooms"
"S0502_C02_133E","Foreign born; Entered 2010 or later!!Estimate!!ROOMS!!6 or 7 rooms"
"S0502_C02_133M","Foreign born; Entered 2010 or later!!Margin of Error!!ROOMS!!6 or 7 rooms"
"S0502_C02_134E","Foreign born; Entered 2010 or later!!Estimate!!ROOMS!!8 or more rooms"
"S0502_C02_134M","Foreign born; Entered 2010 or later!!Margin of Error!!ROOMS!!8 or more rooms"
"S0502_C02_135E","Foreign born; Entered 2010 or later!!Estimate!!Median number of rooms"
"S0502_C02_135M","Foreign born; Entered 2010 or later!!Margin of Error!!Median number of rooms"
"S0502_C02_136E","Foreign born; Entered 2010 or later!!Estimate!!1.01 or more occupants per room"
"S0502_C02_136M","Foreign born; Entered 2010 or later!!Margin of Error!!1.01 or more occupants per room"
"S0502_C02_137E","Foreign born; Entered 2010 or later!!Estimate!!VEHICLES AVAILABLE!!None"
"S0502_C02_137M","Foreign born; Entered 2010 or later!!Margin of Error!!VEHICLES AVAILABLE!!None"
"S0502_C02_138E","Foreign born; Entered 2010 or later!!Estimate!!VEHICLES AVAILABLE!!1 or more"
"S0502_C02_138M","Foreign born; Entered 2010 or later!!Margin of Error!!VEHICLES AVAILABLE!!1 or more"
"S0502_C02_139E","Foreign born; Entered 2010 or later!!Estimate!!SELECTED CHARACTERISTICS!!No telephone service available"
"S0502_C02_139M","Foreign born; Entered 2010 or later!!Margin of Error!!SELECTED CHARACTERISTICS!!No telephone service available"
"S0502_C02_140E","Foreign born; Entered 2010 or later!!Estimate!!SELECTED CHARACTERISTICS!!Limited English Speaking Households"
"S0502_C02_140M","Foreign born; Entered 2010 or later!!Margin of Error!!SELECTED CHARACTERISTICS!!Limited English Speaking Households"
"S0502_C02_141E","Foreign born; Entered 2010 or later!!Estimate!!Owner-occupied housing units"
"S0502_C02_141M","Foreign born; Entered 2010 or later!!Margin of Error!!Owner-occupied housing units"
"S0502_C02_142E","Foreign born; Entered 2010 or later!!Estimate!!Owner-occupied housing units!!SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than 30 percent"
"S0502_C02_142M","Foreign born; Entered 2010 or later!!Margin of Error!!Owner-occupied housing units!!SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than 30 percent"
"S0502_C02_143E","Foreign born; Entered 2010 or later!!Estimate!!Owner-occupied housing units!!SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!30 percent or more"
"S0502_C02_143M","Foreign born; Entered 2010 or later!!Margin of Error!!Owner-occupied housing units!!SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!30 percent or more"
"S0502_C02_144E","Foreign born; Entered 2010 or later!!Estimate!!Renter-occupied housing units"
"S0502_C02_144M","Foreign born; Entered 2010 or later!!Margin of Error!!Renter-occupied housing units"
"S0502_C02_145E","Foreign born; Entered 2010 or later!!Estimate!!Renter-occupied housing units!!GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than 30 percent"
"S0502_C02_145M","Foreign born; Entered 2010 or later!!Margin of Error!!Renter-occupied housing units!!GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than 30 percent"
"S0502_C02_146E","Foreign born; Entered 2010 or later!!Estimate!!Renter-occupied housing units!!GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!30 percent or more"
"S0502_C02_146M","Foreign born; Entered 2010 or later!!Margin of Error!!Renter-occupied housing units!!GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!30 percent or more"
"S0502_C03_001E","Foreign born; Entered 2000 to 2009!!Estimate!!Foreign-born population"
"S0502_C03_001M","Foreign born; Entered 2000 to 2009!!Margin of Error!!Foreign-born population"
"S0502_C03_002E","Foreign born; Entered 2000 to 2009!!Estimate!!CITIZENSHIP!!Naturalized citizen"
"S0502_C03_002M","Foreign born; Entered 2000 to 2009!!Margin of Error!!CITIZENSHIP!!Naturalized citizen"
"S0502_C03_003E","Foreign born; Entered 2000 to 2009!!Estimate!!CITIZENSHIP!!Not a citizen"
"S0502_C03_003M","Foreign born; Entered 2000 to 2009!!Margin of Error!!CITIZENSHIP!!Not a citizen"
"S0502_C03_004E","Foreign born; Entered 2000 to 2009!!Estimate!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population excluding population born at sea"
"S0502_C03_004M","Foreign born; Entered 2000 to 2009!!Margin of Error!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population excluding population born at sea"
"S0502_C03_005E","Foreign born; Entered 2000 to 2009!!Estimate!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Europe"
"S0502_C03_005M","Foreign born; Entered 2000 to 2009!!Margin of Error!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Europe"
"S0502_C03_006E","Foreign born; Entered 2000 to 2009!!Estimate!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Asia"
"S0502_C03_006M","Foreign born; Entered 2000 to 2009!!Margin of Error!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Asia"
"S0502_C03_007E","Foreign born; Entered 2000 to 2009!!Estimate!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Africa"
"S0502_C03_007M","Foreign born; Entered 2000 to 2009!!Margin of Error!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Africa"
"S0502_C03_008E","Foreign born; Entered 2000 to 2009!!Estimate!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Oceania"
"S0502_C03_008M","Foreign born; Entered 2000 to 2009!!Margin of Error!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Oceania"
"S0502_C03_009E","Foreign born; Entered 2000 to 2009!!Estimate!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Latin America"
"S0502_C03_009M","Foreign born; Entered 2000 to 2009!!Margin of Error!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Latin America"
"S0502_C03_010E","Foreign born; Entered 2000 to 2009!!Estimate!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Northern America"
"S0502_C03_010M","Foreign born; Entered 2000 to 2009!!Margin of Error!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Northern America"
"S0502_C03_011E","Foreign born; Entered 2000 to 2009!!Estimate!!SEX AND AGE!!Male"
"S0502_C03_011M","Foreign born; Entered 2000 to 2009!!Margin of Error!!SEX AND AGE!!Male"
"S0502_C03_012E","Foreign born; Entered 2000 to 2009!!Estimate!!SEX AND AGE!!Female"
"S0502_C03_012M","Foreign born; Entered 2000 to 2009!!Margin of Error!!SEX AND AGE!!Female"
"S0502_C03_013E","Foreign born; Entered 2000 to 2009!!Estimate!!Under 5 years"
"S0502_C03_013M","Foreign born; Entered 2000 to 2009!!Margin of Error!!Under 5 years"
"S0502_C03_014E","Foreign born; Entered 2000 to 2009!!Estimate!!5 to 17 years"
"S0502_C03_014M","Foreign born; Entered 2000 to 2009!!Margin of Error!!5 to 17 years"
"S0502_C03_015E","Foreign born; Entered 2000 to 2009!!Estimate!!18 to 24 years"
"S0502_C03_015M","Foreign born; Entered 2000 to 2009!!Margin of Error!!18 to 24 years"
"S0502_C03_016E","Foreign born; Entered 2000 to 2009!!Estimate!!25 to 44 years"
"S0502_C03_016M","Foreign born; Entered 2000 to 2009!!Margin of Error!!25 to 44 years"
"S0502_C03_017E","Foreign born; Entered 2000 to 2009!!Estimate!!45 to 54 years"
"S0502_C03_017M","Foreign born; Entered 2000 to 2009!!Margin of Error!!45 to 54 years"
"S0502_C03_018E","Foreign born; Entered 2000 to 2009!!Estimate!!55 to 64 years"
"S0502_C03_018M","Foreign born; Entered 2000 to 2009!!Margin of Error!!55 to 64 years"
"S0502_C03_019E","Foreign born; Entered 2000 to 2009!!Estimate!!65 to 74 years"
"S0502_C03_019M","Foreign born; Entered 2000 to 2009!!Margin of Error!!65 to 74 years"
"S0502_C03_020E","Foreign born; Entered 2000 to 2009!!Estimate!!75 to 84 years"
"S0502_C03_020M","Foreign born; Entered 2000 to 2009!!Margin of Error!!75 to 84 years"
"S0502_C03_021E","Foreign born; Entered 2000 to 2009!!Estimate!!85 years and over"
"S0502_C03_021M","Foreign born; Entered 2000 to 2009!!Margin of Error!!85 years and over"
"S0502_C03_022E","Foreign born; Entered 2000 to 2009!!Estimate!!Median age (years)"
"S0502_C03_022M","Foreign born; Entered 2000 to 2009!!Margin of Error!!Median age (years)"
"S0502_C03_023E","Foreign born; Entered 2000 to 2009!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race"
"S0502_C03_023M","Foreign born; Entered 2000 to 2009!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!One race"
"S0502_C03_024E","Foreign born; Entered 2000 to 2009!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!White"
"S0502_C03_024M","Foreign born; Entered 2000 to 2009!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!White"
"S0502_C03_025E","Foreign born; Entered 2000 to 2009!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Black or African American"
"S0502_C03_025M","Foreign born; Entered 2000 to 2009!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Black or African American"
"S0502_C03_026E","Foreign born; Entered 2000 to 2009!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!American Indian and Alaska Native"
"S0502_C03_026M","Foreign born; Entered 2000 to 2009!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!American Indian and Alaska Native"
